,census_tract_code,year,arrests_B,arrests_W,arrests_total,state,county,ct_pop,ct_white,ct_black,pct_white,pct_black,b_arr_pct_total,w_arr_pct_total,tot_arr_pct_total,tot_arr_pct_co_pop,w_arr_pct_co_pop,b_arr_pct_co_pop,w_arr_pct_w_pop,b_arr_pct_b_pop,rTot,rB,rW,eTot,eB,eW,sir_total,sir_black,sir_white,total_effects,white_effects,black_effects
268,12004,2016,0,7,7,37,129,3633,3363,81,0.925681255,0.022295623,1.408450704,100,100,0.192672924,0.192672924,0,0.208141298,0,0.03416607,0.016395397,0.017582894,124.2253307,1.428027169,59.23127405,0.056349216,0,0.118180811,1.9602641,2.11792376,2.04825248
269,12004,2017,1,8,9,37,129,3587,3414,83,0.951770282,0.023139113,12.08791209,89.01098901,100,0.250899055,0.223021382,0.027877673,0.234322369,1.203369434,0.03416607,0.016395397,0.017582894,122.6536915,1.460817963,60.12800166,0.073377327,0.68454799,0.133049491,1.26031326,1.30965502,0.68681274
270,12004,2018,0,7,7,37,129,3740,3561,45,0.952139037,0.012032086,1.408450704,100,100,0.187160771,0.187160771,0,0.196568476,0,0.03416607,0.016395397,0.017582894,127.8811002,0.837792871,62.71268715,0.054738347,0,0.111620157,1.15902245,1.23769406,1.22197165
271,12006,2010,10,45,56,37,129,3789,3478,258,0.917920296,0.068091845,18.00356506,80.39215686,100,1.477923517,1.187617112,0.263914914,1.293809839,3.874467261,0.03416607,0.016395397,0.017582894,129.5552376,4.330012463,61.25330691,0.432248059,2.309462175,0.734654213,10.66944619,8.37597287,19.5728827
272,12006,2011,10,63,73,37,129,3601,3211,336,0.891696751,0.093307415,13.81668947,86.32010944,100,2.027158368,1.749465441,0.277692927,1.961944505,2.975304969,0.03416607,0.016395397,0.017582894,123.1320165,5.60885344,56.55867409,0.592859616,1.782895579,1.113887499,0.60443211,0.62908255,0.71058033
273,12006,2012,3,52,55,37,129,3578,3205,324,0.895751817,0.090553382,5.626134301,94.5553539,100,1.537128644,1.453285263,0.083843381,1.622414277,0.925640234,0.03416607,0.016395397,0.017582894,122.3461969,5.412108675,56.45317672,0.44954401,0.554312594,0.92111734,1.27925454,1.62868335,0.83936836
274,12006,2013,19,57,76,37,129,3720,3396,280,0.912903226,0.075268817,25.09855453,75.03285151,100,2.042955835,1.532216876,0.510738959,1.678395807,6.783291682,0.03416607,0.016395397,0.017582894,127.1977788,4.6907112,59.81150956,0.59749471,4.050558474,0.952993837,8.69605264,8.62865642,6.38390131
275,12006,2014,3,49,52,37,129,3949,3412,429,0.864016207,0.108635097,5.950095969,94.24184261,100,1.316755716,1.240789041,0.075966676,1.436065766,0.69913773,0.03416607,0.016395397,0.017582894,135.0218087,7.133625375,60.09283587,0.38512297,0.42054353,0.815405019,0.61832883,0.479061,0.93467861
276,12006,2015,10,37,48,37,129,4002,3499,272,0.874312844,0.067966017,20.997921,77.13097713,100,1.199370331,0.92451463,0.249868819,1.057414764,3.675119441,0.03416607,0.016395397,0.017582894,136.8326104,4.559548023,61.62254769,0.350793571,2.193199841,0.600429573,0.35860272,0.42101651,0.62534214
277,12006,2016,23,46,70,37,129,4184,3652,245,0.872848948,0.058556405,32.95292439,65.76319544,100,1.673000167,1.09940011,0.549700055,1.2595493,9.383924929,0.03416607,0.016395397,0.017582894,143.0508351,4.1168723,64.31273054,0.489336535,5.586765467,0.715254968,0.98798552,0.59809274,0.52290018
278,12006,2017,19,43,63,37,129,4387,3792,279,0.864372008,0.063596991,30.26941363,68.30427892,100,1.436028356,0.980146338,0.433087917,1.133936341,6.807595844,0.03416607,0.016395397,0.017582894,149.9865472,4.674315803,66.77433577,0.420037671,4.064766011,0.643959981,3.48230931,3.13673628,1.2935237
279,12006,2018,7,45,52,37,129,4536,3831,299,0.84457672,0.065917108,13.62763916,86.56429942,100,1.146359207,0.992041622,0.154317586,1.174597374,2.340354397,0.03416607,0.016395397,0.017582894,155.0772916,5.002223746,67.46006865,0.335316664,1.399377628,0.667061284,0.1908944,0.20405203,0.24940996
280,12007,2010,13,23,37,37,129,3611,3523,24,0.975630019,0.006646358,35.30997305,62.26415094,100,1.024618537,0.636925037,0.360001108,0.652834152,53.94190871,0.03416607,0.016395397,0.017582894,123.4736772,0.493489531,62.04453716,0.299659011,26.34301068,0.370701452,0.61665304,0.57258536,0.45428469
281,12007,2011,14,46,60,37,129,3588,3456,67,0.963210702,0.018673356,23.4608985,76.70549085,100,1.672194197,1.282015551,0.390178646,1.330980006,20.86438152,0.03416607,0.016395397,0.017582894,122.6878576,1.198491609,60.86648323,0.489045951,11.68135004,0.755752551,0.0740219,0.09511399,0.06140369
282,12007,2012,5,32,38,37,129,3777,3480,80,0.921366164,0.021180831,13.38582677,84.2519685,100,1.006062852,0.847210823,0.132376691,0.919513807,6.242197253,0.03416607,0.016395397,0.017582894,129.1452448,1.411631772,61.2884727,0.294242348,3.542000188,0.522121022,8.95113353,6.54210218,7.09741459
283,12007,2013,20,23,43,37,129,3714,3472,69,0.934841142,0.018578352,46.63573086,53.5962877,100,1.157750195,0.619261732,0.538488463,0.662423317,28.94356006,0.03416607,0.016395397,0.017582894,126.9927824,1.231282403,61.14780954,0.33860192,16.24322735,0.376137758,1.3278729,1.45473637,0.55484367
284,12007,2014,16,40,57,37,129,4132,3878,75,0.938528558,0.018151016,28.19614711,70.22767075,100,1.379443866,0.968030783,0.387212313,1.031432918,21.30492676,0.03416607,0.016395397,0.017582894,141.2741995,1.329654786,68.28646469,0.403470699,12.03319852,0.585767621,0.23298351,0.29438911,0.20112798
285,12007,2015,5,33,38,37,129,4260,4048,62,0.950234742,0.014553991,13.38582677,86.87664042,100,0.89199784,0.774629704,0.117368137,0.815197253,8.051529791,0.03416607,0.016395397,0.017582894,145.6474564,1.116514623,71.27555675,0.260903973,4.478221689,0.462991824,0.41255682,0.25349669,0.60495858
286,12007,2016,12,28,40,37,129,4096,3870,94,0.944824219,0.022949219,30.17456359,70.07481297,100,0.976538659,0.683577061,0.292961598,0.723495517,12.75239107,0.03416607,0.016395397,0.017582894,140.044221,1.641167332,68.14580153,0.285624067,7.311868674,0.410883714,3.62665912,2.97859659,676.3704241
287,12007,2017,6,34,40,37,129,4154,4010,144,0.965334617,0.034665383,15.21197007,85.03740648,100,0.962904119,0.818468501,0.144435618,0.847859156,4.163775156,0.03416607,0.016395397,0.017582894,142.025853,2.460937189,70.60740676,0.281638865,2.438095546,0.481535884,0.38938076,0.44823075,0.34004576
288,12007,2018,12,42,55,37,129,4413,4116,297,0.932698844,0.067301156,21.9600726,76.40653358,100,1.246289456,0.951711949,0.2719177,1.020383373,4.039044093,0.03416607,0.016395397,0.017582894,150.874865,4.969432952,72.47119357,0.364540508,2.414762432,0.579540614,0.07338314,0.09488845,0.1704856
289,12008,2010,1,28,29,37,129,5549,4240,567,0.76410164,0.102180573,3.780068729,96.56357388,100,0.52260727,0.504586329,0.01802094,0.660361784,0.176335743,0.03416607,0.016395397,0.017582894,189.68752,9.396190181,74.65147248,0.152883015,0.106426113,0.375076326,0.20908577,0.21056306,0.95694465
290,12008,2011,5,25,31,37,129,5578,4345,525,0.77895303,0.094119756,16.39871383,80.7073955,100,0.555744788,0.44818128,0.089636256,0.575360751,0.952199581,0.03416607,0.016395397,0.017582894,190.6783361,8.707583501,76.4976764,0.162577462,0.574212122,0.326807312,0.10369728,0.11661681,0.15060959
291,12008,2012,18,27,45,37,129,5689,4194,670,0.737212164,0.117771137,40.13303769,60.0886918,100,0.790986272,0.474591763,0.316394509,0.643761474,2.686166244,0.03416607,0.016395397,0.017582894,194.4707698,11.08491609,73.84265934,0.231397243,1.62382826,0.365642303,0.91915241,0.98262048,0.54831701
292,12008,2013,5,29,34,37,129,5653,4354,591,0.770210508,0.104546259,14.95601173,85.3372434,100,0.601439918,0.512992871,0.088447047,0.666038906,0.845880562,0.03416607,0.016395397,0.017582894,193.2407913,9.789679712,76.65592245,0.175946288,0.510741939,0.378313887,4.2035646,5.84825077,0.61101595
293,12008,2014,4,23,27,37,129,5266,4239,584,0.804975313,0.110900114,15.12915129,85.2398524,100,0.512713393,0.436755853,0.07595754,0.542567998,0.684814244,0.03416607,0.016395397,0.017582894,180.0185223,9.674911932,74.63388959,0.149984566,0.413440456,0.308170995,0.74440053,0.71966081,0.32915439
294,12008,2015,11,24,35,37,129,5544,4577,592,0.825577201,0.106782107,31.62393162,68.66096866,100,0.631301744,0.432892625,0.19840912,0.524349479,1.857794292,0.03416607,0.016395397,0.017582894,189.5166897,9.806075109,80.57690791,0.184680305,1.121753594,0.297852085,1.00579696,1.27094858,0.379757
295,12008,2016,5,27,32,37,129,5514,4522,780,0.820094305,0.141458107,15.88785047,84.42367601,100,0.580330426,0.489653797,0.090676629,0.597067734,0.640943469,0.03416607,0.016395397,0.017582894,188.4917076,12.88840977,79.60984872,0.169768742,0.387945456,0.339154017,2.11782065,1.93156788,2.58499404
296,12008,2017,3,29,36,37,129,5625,4628,749,0.822755556,0.133155556,8.587257618,80.60941828,100,0.639988622,0.51554639,0.053332385,0.626607031,0.400480577,0.03416607,0.016395397,0.017582894,192.2841413,12.38015246,81.47363553,0.187222928,0.242323349,0.355943365,0.88884936,0.88391019,2.68566371
297,12008,2018,4,16,20,37,129,5994,4854,894,0.80980981,0.149149149,20.39800995,80.09950249,100,0.333661434,0.266929147,0.066732287,0.329618261,0.447377251,0.03416607,0.016395397,0.017582894,204.891421,14.75748505,85.44736967,0.097612677,0.271048894,0.187249766,0.27017936,0.34882135,0.14270463
298,12009,2010,20,42,62,37,129,6972,5755,787,0.825444636,0.112880092,32.36714976,67.79388084,100,0.889258616,0.602400998,0.286857618,0.729787493,2.540973193,0.03416607,0.016395397,0.017582894,238.305837,13.00317755,101.2895576,0.260169876,1.538085589,0.414652813,2.46839537,1.70155119,7.12986634
299,12009,2011,15,54,69,37,129,7020,5805,934,0.826923077,0.133048433,21.85238784,78.29232996,100,0.982891982,0.769219812,0.21367217,0.930216534,1.605823788,0.03416607,0.016395397,0.017582894,239.9458084,15.41330093,102.1687023,0.287564932,0.973185437,0.528537593,4.79935558,5.47215464,2.98381795
300,12009,2012,18,34,53,37,129,7197,5905,889,0.820480756,0.12352369,34.086629,64.21845574,100,0.73640772,0.472412499,0.250100735,0.575773484,2.024519177,0.03416607,0.016395397,0.017582894,245.9932027,14.67550806,103.9269917,0.215453108,1.226533346,0.327152739,6.44597641,7.99781425,2.03800662
301,12009,2013,13,40,54,37,129,7079,6142,704,0.867636672,0.099449075,24.21441774,74.1219963,100,0.762808832,0.565043579,0.183639163,0.65124306,1.846328646,0.03416607,0.016395397,0.017582894,241.9616065,11.64235959,108.0941377,0.223175903,1.116612135,0.37004782,0.08156228,0.10039648,0.30281207
302,12009,2014,9,15,24,37,129,7090,6320,559,0.891396333,0.078843441,37.7593361,62.65560166,100,0.338500162,0.211562601,0.126937561,0.237338017,1.609729923,0.03416607,0.016395397,0.017582894,242.3374332,9.265027004,111.2238929,0.099035463,0.971394902,0.134863109,0.40611785,0.53160626,0.22023994
303,12009,2015,10,45,55,37,129,6957,6312,390,0.907287624,0.056058646,18.33030853,81.85117967,100,0.790559285,0.646821233,0.143738052,0.712916462,2.56344527,0.03416607,0.016395397,0.017582894,237.793346,6.494204886,111.0832298,0.231293268,1.539834387,0.405101653,0.13120914,0.14241016,0.14421794
304,12009,2016,30,32,62,37,129,7038,6474,225,0.919863598,0.031969309,48.47020934,51.69082126,100,0.880919566,0.454668163,0.426251403,0.494277197,13.32741004,0.03416607,0.016395397,0.017582894,240.5607976,3.788964357,113.9316587,0.257731104,7.917730855,0.280870132,1.1624452,1.32952565,0.99729138
305,12009,2017,12,24,36,37,129,7154,6725,98,0.940033548,0.01369863,33.51800554,66.75900277,100,0.503207951,0.335471967,0.167735984,0.356872017,12.2324159,0.03416607,0.016395397,0.017582894,244.5240617,1.70674892,118.3449652,0.147224775,7.030911143,0.202796967,0.93816075,1.11008203,0.99707848
306,12009,2018,0,30,30,37,129,7402,6817,189,0.920967306,0.02553364,0.332225914,100,100,0.405290391,0.405290391,0,0.440069824,0,0.03416607,0.016395397,0.017582894,252.9972469,3.19873006,119.9625915,0.118578365,0,0.250077959,0.44331448,0.49763294,0.96351832
307,12010,2010,3,29,32,37,129,4878,4709,125,0.965354654,0.025625256,9.657320872,90.65420561,100,0.655993112,0.594493758,0.061499354,0.615828927,2.398081535,0.03416607,0.016395397,0.017582894,166.7620874,2.149424643,82.89784998,0.191890138,1.395722344,0.349828132,0.7221216,0.62546369,0.63579368
308,12010,2011,2,33,36,37,129,4753,4617,77,0.971386493,0.016200295,5.817174515,91.68975069,100,0.757400433,0.694283731,0.042077802,0.714734357,2.594033722,0.03416607,0.016395397,0.017582894,162.4913287,1.36244558,81.28022369,0.221550284,1.46794854,0.40600282,0.7269703,0.85914203,0.94814317
309,12010,2012,0,21,21,37,129,4782,4525,101,0.946256796,0.02112087,0.473933649,100,100,0.439137617,0.439137617,0,0.464078142,0,0.03416607,0.016395397,0.017582894,163.4821447,1.755935112,79.6625974,0.128454395,0,0.263611791,2.17489094,2.34668662,1.62965753
310,12010,2013,3,20,23,37,129,5113,4774,162,0.933698416,0.031683943,13.41991342,87.01298701,100,0.449824959,0.391152139,0.058672821,0.418927128,1.850709439,0.03416607,0.016395397,0.017582894,174.7911137,2.756054337,84.04073812,0.131585637,1.088512646,0.237979823,2.29699559,1.85602446,2.00410485
311,12010,2014,2,28,30,37,129,5086,4696,163,0.923318915,0.032048761,6.976744186,93.35548173,100,0.589842905,0.550520045,0.03932286,0.596239433,1.22624157,0.03416607,0.016395397,0.017582894,173.8686298,2.772449734,82.66927235,0.172544064,0.721383683,0.338699001,0.98724402,0.63044706,1.15249614
312,12010,2015,1,9,10,37,129,5252,4849,176,0.923267327,0.033511043,10.89108911,90.0990099,100,0.19040003,0.171360027,0.019040003,0.185601452,0.567859171,0.03416607,0.016395397,0.017582894,179.5401974,2.985589897,85.3594552,0.055697833,0.334942184,0.105436474,1.09047017,0.77403069,1.86754125
313,12010,2016,2,13,15,37,129,5155,4720,182,0.915615907,0.035305529,13.90728477,86.75496689,100,0.290973987,0.252177455,0.038796532,0.275417894,1.098297639,0.03416607,0.016395397,0.017582894,176.2260886,3.08396228,83.09126182,0.085117931,0.648516362,0.156454478,0.56726673,0.57682929,0.42733748
314,12010,2017,1,8,9,37,129,5471,5001,185,0.914092488,0.033814659,12.08791209,89.01098901,100,0.16450074,0.14622288,0.01827786,0.159964808,0.540248514,0.03416607,0.016395397,0.017582894,187.0225666,3.133148472,88.03205516,0.048122535,0.319167767,0.090875988,1.19189528,1.10466778,1.29208593
315,12010,2018,0,5,5,37,129,5362,4788,217,0.892950392,0.040469974,1.960784314,100,100,0.093247049,0.093247049,0,0.104425555,0,0.03416607,0.016395397,0.017582894,183.298465,3.65780118,84.28689864,0.027277915,0,0.0593212,5.39844565,4.62402808,10.01544079
316,12101,2010,13,45,58,37,129,7735,6605,461,0.853910795,0.059599224,22.54733219,77.62478485,100,0.749828703,0.581763649,0.168065054,0.681291729,2.819345044,0.03416607,0.016395397,0.017582894,264.3745481,7.658278083,116.2350179,0.219385718,1.697509526,0.387146669,0.9511819,1.08304421,0.92575951
317,12101,2011,2,40,42,37,129,7983,6644,549,0.832268571,0.068771139,4.988123515,95.24940618,100,0.52611141,0.501058486,0.025052924,0.602037898,0.36423238,0.03416607,0.016395397,0.017582894,272.8477334,9.101073032,116.9207507,0.15393201,0.219754307,0.342112069,1.35928446,1.7970102,0.83152225
318,12101,2012,12,37,49,37,129,8267,6875,541,0.831619693,0.06544091,24.64358452,75.56008147,100,0.592710866,0.447557185,0.145153681,0.53817399,2.217704676,0.03416607,0.016395397,0.017582894,282.5508971,8.969909855,120.9823994,0.173420083,1.337806087,0.30582961,14.67423932,15.92898702,8.49364346
319,12101,2013,4,23,27,37,129,8102,6677,478,0.824117502,0.058997778,15.12915129,85.2398524,100,0.333246936,0.28387702,0.049369916,0.344460919,0.836645053,0.03416607,0.016395397,0.017582894,276.9134956,7.936999835,117.5009863,0.097503374,0.503968764,0.195743038,0.87628576,0.76460457,1.18237482
320,12101,2014,6,28,34,37,129,8381,6789,752,0.810046534,0.089726763,17.88856305,82.40469208,100,0.405674673,0.334085025,0.071589648,0.4124258,0.797766254,0.03416607,0.016395397,0.017582894,286.445829,12.42933865,119.4702704,0.11869609,0.482728822,0.23436793,0.21895003,0.56441682,0.37138404
321,12101,2015,9,25,35,37,129,8463,6638,797,0.78435543,0.094174643,25.92592593,71.50997151,100,0.413560043,0.295400031,0.106344011,0.37661379,1.129092962,0.03416607,0.016395397,0.017582894,289.2474468,13.16713152,116.8152534,0.121003661,0.683520172,0.214013147,1.64405875,0.82720963,0.78212997
322,12101,2016,8,44,52,37,129,8561,6853,770,0.800490597,0.089942764,15.54702495,84.64491363,100,0.607398582,0.513952646,0.093445936,0.642045206,1.038826126,0.03416607,0.016395397,0.017582894,292.5957216,12.7244558,120.5955757,0.177719618,0.628710581,0.364855839,9.15309366,8.50550659,2.57716824
323,12101,2017,5,12,17,37,129,9000,7088,830,0.787555556,0.092222222,29.8245614,70.76023392,100,0.18888679,0.133331852,0.055554938,0.169297837,0.602337068,0.03416607,0.016395397,0.017582894,307.5946261,13.70817963,124.7275559,0.055267546,0.364745731,0.096209694,0.48856873,0.76754742,0.43473201
324,12101,2018,9,21,30,37,129,9076,7272,967,0.801234024,0.106544733,30.23255814,70.09966777,100,0.330538447,0.231376913,0.099161534,0.288774907,0.930617309,0.03416607,0.016395397,0.017582894,310.1912474,15.95434904,127.9628085,0.096714528,0.564109509,0.164110184,0.87791924,0.75947555,0.79165201
325,12103,2010,0,3,3,37,129,4312,4051,153,0.939471243,0.035482375,3.225806452,100,100,0.06957167,0.06957167,0,0.074053961,0,0.03416607,0.016395397,0.017582894,147.424092,2.608495763,71.32830543,0.020349456,0,0.042059039,0.14298884,0.15615528,0.14708365
326,12103,2011,0,4,4,37,129,4169,3958,182,0.949388343,0.043655553,2.43902439,100,100,0.095943969,0.095943969,0,0.101058589,0,0.03416607,0.016395397,0.017582894,142.538344,3.08396228,69.69309625,0.028062624,0,0.057394494,9.76059105,6.88337363,7.50223557
327,12103,2012,0,1,1,37,129,4246,3926,279,0.924634951,0.065708902,9.090909091,100,100,0.023551023,0.023551023,0,0.025470569,0,0.03416607,0.016395397,0.017582894,145.1691314,4.674315803,69.13044362,0.006888517,0,0.014465407,0.58604037,0.48013082,0.70034916
328,12103,2013,2,0,2,37,129,4087,3886,165,0.950819672,0.040371911,100,4.761904762,100,0.048934452,0,0.048934452,0,1.211387038,0.03416607,0.016395397,0.017582894,139.7367263,2.805240529,68.42712784,0.01431263,0.712951342,0,0.73297533,0.73029913,0.46605422
329,12103,2014,0,2,2,37,129,4233,4118,98,0.972832506,0.023151429,4.761904762,100,100,0.047246699,0.047246699,0,0.048566086,0,0.03416607,0.016395397,0.017582894,144.7249725,1.70674892,72.50635936,0.013819315,0,0.027583787,0.1660325,0.20308545,0.22295437
330,12103,2015,0,1,1,37,129,4072,3872,146,0.950884086,0.035854617,9.090909091,100,100,0.024557354,0.024557354,0,0.025825779,0,0.03416607,0.016395397,0.017582894,139.2242353,2.493727983,68.18096732,0.007182658,0,0.01466685,5.93281295,4.4696137,12.15791347
331,12103,2016,0,0,0,37,129,4310,4120,92,0.955916473,0.021345708,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,147.3557598,1.608376537,72.54152515,0,0,0,0.73108148,0.74956284,0.78986747
332,12103,2017,0,0,0,37,129,4454,4276,87,0.960035923,0.019533004,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,152.2756739,1.526399552,75.28445668,0,0,0,0.06532145,0.08463865,0.15003592
333,12103,2018,0,0,0,37,129,4463,4198,95,0.940622899,0.02128613,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,152.5831685,1.657562729,73.91299091,0,0,0,0.25636944,0.24563372,0.96354098
334,12104,2010,0,0,0,37,129,5067,4366,409,0.861653839,0.080718374,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,173.2194745,6.805717432,76.86691718,0,0,0,0.09731802,0.12033321,0.17182537
335,12104,2011,0,0,0,37,129,5175,4558,182,0.880772947,0.035169082,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,176.90941,3.08396228,80.24283292,0,0,0,0.46973075,0.56099936,0.25483343
336,12104,2012,0,4,4,37,129,5273,4412,453,0.836715342,0.08590935,2.43902439,100,100,0.075856707,0.075856707,0,0.090659777,0,0.03416607,0.016395397,0.017582894,180.2576848,7.527114906,77.67573033,0.022190455,0,0.051496136,8.70045919,11.62209717,0.9308712
337,12104,2013,0,1,1,37,129,5349,4473,430,0.836231071,0.080388858,9.090909091,100,100,0.018694734,0.018694734,0,0.022355861,0,0.03416607,0.016395397,0.017582894,182.8543061,7.150020772,78.74828689,0.005468835,0,0.012698689,0.60342524,0.57358568,0.26700574
338,12104,2014,0,0,0,37,129,5606,4801,389,0.856403853,0.069389939,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,191.634986,6.477809489,84.51547627,0,0,0,1.31659865,1.39819856,0.94744567
339,12104,2015,0,0,0,37,129,5723,5173,375,0.903896558,0.065525074,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,195.6324161,6.248273929,91.05631301,0,0,0,2.16086823,1.99238763,2.19298268
340,12104,2016,0,4,4,37,129,6322,5710,381,0.903195191,0.060265739,2.43902439,100,100,0.063270116,0.063270116,0,0.070051313,0,0.03416607,0.016395397,0.017582894,216.0978918,6.346646312,100.4983273,0.01851013,0,0.039801657,0.51900301,0.63401144,0.55659862
341,12104,2017,0,0,0,37,129,6625,6252,106,0.943698113,0.016,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,226.4502109,1.837912097,110.0282561,0,0,0,0.48911451,0.54881613,0.14712545
342,12104,2018,0,2,2,37,129,6506,6171,107,0.948509069,0.016446357,4.761904762,100,100,0.030740382,0.030740382,0,0.032409133,0,0.03416607,0.016395397,0.017582894,222.3844486,1.854307494,108.6040417,0.008993435,0,0.018415521,1.7307623,1.56593004,7.1129452
343,12105,2010,0,0,0,37,129,10558,9134,633,0.865125971,0.059954537,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,360.8253625,10.47828639,160.7021579,0,0,0,1.01179178,1.21957539,0.79750112
344,12105,2011,0,15,15,37,129,11261,9929,648,0.881715656,0.057543735,0.662251656,100,100,0.133201907,0.133201907,0,0.151071094,0,0.03416607,0.016395397,0.017582894,384.8441094,10.72421735,174.680559,0.038976821,0,0.085871033,0.37863086,0.42653933,0.36143482
345,12105,2012,0,3,3,37,129,11024,9964,541,0.903846154,0.049074746,3.225806452,100,100,0.027213106,0.027213106,0,0.030108088,0,0.03416607,0.016395397,0.017582894,376.7467509,8.969909855,175.2959603,0.007962909,0,0.017113914,0.07249829,0.08946946,0.28027966
346,12105,2013,0,3,3,37,129,11632,9868,1054,0.848349381,0.090612105,3.225806452,100,100,0.0257907,0.0257907,0,0.030400989,0,0.03416607,0.016395397,0.017582894,397.5197212,17.38074859,173.6080025,0.007546795,0,0.017280309,0.13872208,0.16967005,0.48784977
347,12105,2014,0,0,0,37,129,12169,10170,974,0.835730134,0.080039444,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,415.8669006,16.06911682,178.9180366,0,0,0,0.26377195,0.3249291,0.15354541
348,12105,2015,2,8,10,37,129,12229,10224,1331,0.836045466,0.108839643,20.79207921,80.1980198,100,0.081772166,0.065417733,0.016354433,0.078246496,0.150251672,0.03416607,0.016395397,0.017582894,417.9168647,21.9222736,179.8675129,0.023928204,0.091231413,0.044477181,0.40655768,0.46990595,0.99467081
349,12105,2016,1,2,3,37,129,11838,9770,1291,0.825308329,0.109055584,35.48387097,67.74193548,100,0.025341905,0.016894603,0.008447302,0.02047062,0.077453334,0.03416607,0.016395397,0.017582894,404.5579315,21.26645771,171.8848788,0.007415502,0.047022406,0.011635695,0.45412858,0.51334084,0.96874668
350,12105,2017,1,4,5,37,129,11874,9594,1414,0.80798383,0.119083712,21.56862745,80.39215686,100,0.042108455,0.033686764,0.008421691,0.04169229,0.070716357,0.03416607,0.016395397,0.017582894,405.7879101,23.28309156,168.7902894,0.012321708,0.042949623,0.023698046,0.5018103,0.54356122,0.99708015
351,12105,2018,3,1,4,37,129,11309,10007,627,0.884870457,0.055442568,75.6097561,26.82926829,100,0.035369746,0.008842437,0.02652731,0.009992905,0.478392601,0.03416607,0.016395397,0.017582894,386.4840807,10.37991401,176.0520248,0.010349715,0.289019735,0.005680139,0.55898071,0.65193531,0.22965295
352,12201,2010,1,0,1,37,129,2797,2797,0,1,0,100,9.090909091,100,0.035751314,0,0.035751314,0,1000,0.03416607,0.016395397,0.017582894,95.66249658,0.1,49.27935579,0.010453417,10,0,0.7269703,0.85914203,0.94814317
353,12201,2011,0,0,0,37,129,2984,2965,19,0.993632708,0.006367292,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,102.0515516,0.411512546,52.23328205,0,0,0,1.33729047,1.75032541,0.98605545
354,12201,2012,0,0,0,37,129,2874,2798,20,0.973556019,0.006958942,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,98.29328394,0.427907943,49.29693868,0,0,0,2.48046086,1.59129997,2.2250238
355,12201,2013,0,0,0,37,129,2978,2909,10,0.976830087,0.003357958,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,101.8465552,0.263953971,51.24863996,0,0,0,1.02703692,0.57311347,1.36659274
356,12201,2014,0,1,1,37,129,2952,2900,10,0.982384824,0.003387534,9.090909091,100,100,0.033874191,0.033874191,0,0.03448157,0,0.03416607,0.016395397,0.017582894,100.9582374,0.263953971,51.09039391,0.009905086,0,0.019573151,2.16355882,1.81201862,2.15295477
357,12201,2015,1,1,2,37,129,2873,2834,0,0.986425339,0,52.38095238,52.38095238,100,0.069611221,0.034805611,0.034805611,0.03528457,1000,0.03416607,0.016395397,0.017582894,98.25911787,0.1,49.92992288,0.020354345,10,0.02002807,0.5925925,0.69059337,0.33627098
358,12201,2016,0,1,1,37,129,2719,2632,0,0.968002942,0,9.090909091,100,100,0.036776875,0.036776875,0,0.037992477,0,0.03416607,0.016395397,0.017582894,92.99754316,0.1,46.3781782,0.010752972,0,0.021561865,3.09893531,2.74258205,2.81185194
359,12201,2017,0,0,0,37,129,2775,2705,0,0.974774775,0,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,94.91084305,0.1,47.6617295,0,0,0,4.02701177,3.48446602,8.99449834
360,12201,2018,0,1,1,37,129,2822,2718,0,0.963146704,0,9.090909091,100,100,0.035434605,0.035434605,0,0.036790405,0,0.03416607,0.016395397,0.017582894,96.51664832,0.1,47.89030712,0.010360907,0,0.020881052,1.78517547,2.13297313,1.4235482
361,12202,2010,0,0,0,37,129,2868,2722,133,0.949093445,0.04637378,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,98.08828752,2.28058782,47.9606387,0,0,0,2.14633571,2.66850223,1.01580311
362,12202,2011,0,2,2,37,129,2713,2586,114,0.953188352,0.042019904,4.761904762,100,100,0.073716413,0.073716413,0,0.07733653,0,0.03416607,0.016395397,0.017582894,92.79254674,1.969075274,45.56936506,0.021553455,0,0.043889135,10.2735359,10.4338509,8.24279056
363,12202,2012,0,0,0,37,129,2881,2708,132,0.939951406,0.045817425,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,98.53244643,2.264192423,47.71447818,0,0,0,1.17476778,0.72820286,1.68256581
